charter,legacy,loadout,policy,runs,complete,partial,pyrrhic,failure,extinction,mean_score,mean_objective,min_credits,min_food,min_fuel,min_parts,min_hull,min_life,min_morale,min_unity,mean_population_loss,total_faction_losses,crisis_decisions,generational_decisions,milestone_decisions,legacy_decisions,delegated,dilemmas,forced_returns,repairs,training,trades,emergency_purchases,mean_net_credits,mean_renown,mean_simulated_years,departure_subsystems,homecoming_subsystems
deep_vein_survey,adaptors,combat,conservative,50,50,0,0,0,0,0.9789,1.0000,2396,10450,0.2164,57,0.6976,0.6990,0.6733,0.5142,213.46,0,2514,2827,2115,0,3272,421,0,1674,1146,0,0,13120.80,97.86,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.73/0.55;education_culture:1.00/0.97;engineering_bay:0.66/0.37;life_support_habitat:1.00/0.45;medical_bay:1.00/0.45;security:0.42/0.00"
deep_vein_survey,adaptors,combat,first-choice,50,13,35,2,0,0,0.8557,0.9990,0,0,0.0357,59,0.4474,0.4600,0.4640,0.5463,563.10,92,2963,2753,1726,3082,675,415,0,582,692,17,17,12688.12,85.60,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.29/0.00;education_culture:0.28/0.08;engineering_bay:0.44/0.37;life_support_habitat:1.00/0.50;medical_bay:0.40/0.00;security:0.36/0.00"
deep_vein_survey,adaptors,combat,objective-first,50,39,11,0,0,0,0.9206,1.0000,2396,9582,0.0000,116,0.4475,0.4495,0.6460,0.4748,323.12,0,3030,2645,2055,3010,571,444,0,480,237,0,0,23967.20,92.08,340.12,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.37/0.30;education_culture:1.00/0.90;engineering_bay:0.50/0.61;life_support_habitat:1.00/0.53;medical_bay:1.00/0.45;security:0.36/0.00"
deep_vein_survey,adaptors,fuel,conservative,50,50,0,0,0,0,0.9812,1.0000,6631,11197,0.8564,15,0.6975,0.6990,0.6733,0.5558,201.22,0,2522,2808,2191,0,3286,423,0,1728,1350,0,0,13174.80,98.10,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.53;education_culture:1.00/0.90;engineering_bay:0.68/0.37;life_support_habitat:1.00/0.67;medical_bay:1.00/0.55;security:0.56/0.00"
deep_vein_survey,adaptors,fuel,first-choice,50,12,38,0,0,0,0.8600,0.9867,383,0,0.8500,75,0.4473,0.4675,0.4640,0.5463,535.56,97,2951,2805,1740,3034,645,419,0,560,907,3,3,12830.16,86.04,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.43/0.13;education_culture:0.23/0.00;engineering_bay:0.53/0.42;life_support_habitat:1.00/0.54;medical_bay:0.48/0.45;security:0.37/0.00"
deep_vein_survey,adaptors,fuel,objective-first,50,38,12,0,0,0,0.9248,1.0000,6631,9764,0.8565,87,0.4473,0.4495,0.4204,0.4457,315.18,0,3013,2693,2125,3037,598,425,0,454,392,0,0,25010.40,92.50,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.31/0.00;education_culture:1.00/0.92;engineering_bay:0.50/0.57;life_support_habitat:1.00/0.68;medical_bay:1.00/0.45;security:0.37/0.00"
deep_vein_survey,adaptors,speed,conservative,50,50,0,0,0,0,0.9813,1.0000,3941,10813,0.2164,51,0.6976,0.6990,0.6733,0.5558,209.94,0,2564,2846,2117,0,3319,433,0,1778,1681,0,0,13111.80,98.14,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.53;education_culture:1.00/0.95;engineering_bay:0.70/0.40;life_support_habitat:1.00/0.65;medical_bay:1.00/0.52;security:0.60/0.10"
deep_vein_survey,adaptors,speed,first-choice,50,13,37,0,0,0,0.8632,1.0000,940,0,0.0499,55,0.4474,0.4490,0.3228,0.5463,538.46,93,3021,2789,1725,3055,645,418,0,633,1255,6,6,13102.52,86.28,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.51/0.46;education_culture:0.28/0.00;engineering_bay:0.37/0.37;life_support_habitat:1.00/0.38;medical_bay:0.47/0.30;security:0.42/0.00"
deep_vein_survey,adaptors,speed,objective-first,50,36,14,0,0,0,0.9220,1.0000,3941,9753,0.0727,64,0.4474,0.4495,0.6082,0.4088,323.14,0,3059,2715,2109,2985,583,436,0,501,380,0,0,28532.80,92.18,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.30/0.00;education_culture:1.00/0.88;engineering_bay:0.47/0.57;life_support_habitat:1.00/0.48;medical_bay:1.00/0.48;security:0.36/0.00"
deep_vein_survey,adaptors,starter,conservative,50,50,0,0,0,0,0.9709,1.0000,7998,10323,0.5255,35,0.6976,0.6990,0.6628,0.5558,251.28,0,2569,2804,2202,0,3205,434,0,1794,1784,0,0,13117.00,97.10,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.53;education_culture:1.00/0.96;engineering_bay:0.78/0.37;life_support_habitat:1.00/0.58;medical_bay:1.00/0.48;security:0.48/0.00"
deep_vein_survey,adaptors,starter,first-choice,50,13,37,0,0,0,0.8563,0.9969,4298,459,0.0734,62,0.4473,0.4495,0.4640,0.5034,566.58,93,2928,2808,1703,3160,687,415,0,553,1297,3,3,13066.24,85.58,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.46/0.58;education_culture:0.33/0.00;engineering_bay:0.48/0.37;life_support_habitat:1.00/0.55;medical_bay:0.46/0.15;security:0.40/0.00"
deep_vein_survey,adaptors,starter,objective-first,50,37,13,0,0,0,0.9210,1.0000,9646,11015,0.0510,101,0.4474,0.4495,0.6478,0.5557,328.14,0,3027,2629,2165,2994,593,426,0,454,400,0,0,29639.40,92.16,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.31/0.00;education_culture:1.00/0.90;engineering_bay:0.45/0.57;life_support_habitat:1.00/0.43;medical_bay:1.00/0.42;security:0.43/0.15"
deep_vein_survey,preservers,cargo,conservative,50,50,0,0,0,0,0.9763,1.0000,3396,9002,0.1512,66,0.6976,0.6990,0.6644,0.5586,226.68,0,2491,2732,2216,0,3270,435,0,1692,1251,0,0,13152.80,97.64,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.55;education_culture:1.00/0.94;engineering_bay:0.69/0.37;life_support_habitat:1.00/0.60;medical_bay:1.00/0.52;security:0.40/0.00"
deep_vein_survey,preservers,cargo,first-choice,50,16,32,2,0,0,0.8607,0.9960,70,22,0.1048,37,0.4473,0.4495,0.3418,0.4511,545.12,97,2926,2774,1672,3071,654,416,0,655,801,8,8,12715.30,86.08,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.53/0.57;education_culture:0.38/0.04;engineering_bay:0.45/0.37;life_support_habitat:1.00/0.60;medical_bay:0.83/0.00;security:0.36/0.00"
deep_vein_survey,preservers,cargo,objective-first,50,36,14,0,0,0,0.9182,1.0000,3396,8375,0.0000,74,0.4474,0.4495,0.6316,0.4890,328.16,0,3026,2624,2155,2966,579,425,0,506,294,0,0,24623.80,91.84,340.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.36/0.00;education_culture:1.00/0.88;engineering_bay:0.46/0.57;life_support_habitat:1.00/0.48;medical_bay:1.00/0.42;security:0.65/0.00"
deep_vein_survey,preservers,combat,conservative,50,50,0,0,0,0,0.9759,1.0000,2396,8877,0.1512,42,0.6976,0.6990,0.6644,0.5586,225.20,0,2451,2751,2210,0,3252,439,0,1714,1137,0,0,13180.00,97.64,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.50;education_culture:1.00/0.99;engineering_bay:0.67/0.37;life_support_habitat:1.00/0.50;medical_bay:1.00/0.42;security:0.40/0.00"
deep_vein_survey,preservers,combat,first-choice,50,10,38,2,0,0,0.8442,0.9940,70,0,0.1048,32,0.4474,0.4495,0.1613,0.4511,603.64,99,2939,2790,1688,3086,655,403,0,627,718,7,7,12905.50,84.42,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.53/0.48;education_culture:0.38/0.04;engineering_bay:0.45/0.37;life_support_habitat:1.00/0.60;medical_bay:0.83/0.00;security:0.36/0.00"
deep_vein_survey,preservers,combat,objective-first,50,37,13,0,0,0,0.9179,1.0000,2396,8375,0.0000,113,0.4474,0.4495,0.6162,0.5148,333.02,0,2971,2662,2098,2986,586,422,0,485,241,0,0,24634.60,91.78,340.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.35/0.00;education_culture:1.00/0.91;engineering_bay:0.47/0.57;life_support_habitat:1.00/0.58;medical_bay:1.00/0.42;security:0.35/0.00"
deep_vein_survey,preservers,fuel,conservative,50,49,1,0,0,0,0.9691,1.0000,6631,9892,0.8528,38,0.6976,0.6990,0.6644,0.5586,260.34,0,2531,2813,2138,0,3229,426,0,1737,1411,0,0,13201.00,96.92,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.75/0.53;education_culture:1.00/0.91;engineering_bay:0.70/0.42;life_support_habitat:1.00/0.65;medical_bay:1.00/0.52;security:0.42/0.00"
deep_vein_survey,preservers,fuel,first-choice,50,13,36,1,0,0,0.8554,0.9855,65,498,0.8500,88,0.4474,0.4600,0.3418,0.4711,550.74,97,2923,2779,1688,3201,649,425,0,573,907,9,9,12469.50,85.54,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.32/0.00;education_culture:0.42/0.00;engineering_bay:0.44/0.37;life_support_habitat:1.00/0.53;medical_bay:0.98/0.29;security:0.37/0.00"
deep_vein_survey,preservers,fuel,objective-first,50,34,16,0,0,0,0.9174,1.0000,6631,9677,0.8593,88,0.4473,0.4495,0.6478,0.5174,341.18,0,3048,2669,2179,2997,524,418,0,479,394,0,0,25350.20,91.74,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.29/0.00;education_culture:1.00/0.82;engineering_bay:0.47/0.57;life_support_habitat:1.00/0.43;medical_bay:1.00/0.42;security:0.35/0.00"
deep_vein_survey,preservers,speed,conservative,50,50,0,0,0,0,0.9775,1.0000,3941,9504,0.1747,51,0.6976,0.6990,0.6644,0.5586,217.32,0,2553,2841,2188,0,3263,425,0,1755,1686,0,0,13153.40,97.72,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.75/0.53;education_culture:1.00/1.00;engineering_bay:0.72/0.42;life_support_habitat:1.00/0.64;medical_bay:1.00/0.52;security:0.33/0.00"
deep_vein_survey,preservers,speed,first-choice,50,16,34,0,0,0,0.8724,0.9998,115,0,0.1048,67,0.4474,0.4500,0.2914,0.3551,504.08,95,2865,2761,1706,3080,654,422,0,661,1242,15,15,12743.62,87.28,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.45/0.55;education_culture:0.29/0.00;engineering_bay:0.51/0.42;life_support_habitat:1.00/0.48;medical_bay:0.79/0.00;security:0.06/0.00"
deep_vein_survey,preservers,speed,objective-first,50,36,14,0,0,0,0.9197,1.0000,3941,9814,0.0418,119,0.4474,0.4495,0.6478,0.5408,330.08,0,2961,2655,2152,2994,545,431,0,446,378,0,0,29654.60,91.94,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.37/0.00;education_culture:1.00/0.75;engineering_bay:0.52/0.61;life_support_habitat:1.00/0.48;medical_bay:1.00/0.42;security:0.18/0.00"
deep_vein_survey,preservers,starter,conservative,50,50,0,0,0,0,0.9803,1.0000,7652,8961,0.3626,44,0.6976,0.6990,0.6644,0.5380,204.94,0,2507,2829,2115,0,3269,428,0,1765,1775,0,0,13098.60,98.00,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.71/0.63;education_culture:1.00/0.90;engineering_bay:0.71/0.40;life_support_habitat:1.00/0.69;medical_bay:1.00/0.52;security:0.14/0.00"
deep_vein_survey,preservers,starter,first-choice,50,11,37,2,0,0,0.8573,0.9917,70,495,0.0023,90,0.4474,0.4515,0.3418,0.4826,551.34,95,2897,2739,1703,3120,633,437,0,580,1322,7,7,13041.20,85.72,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.51/0.59;education_culture:0.44/0.19;engineering_bay:0.49/0.41;life_support_habitat:1.00/0.75;medical_bay:0.47/0.00;security:0.37/0.00"
deep_vein_survey,preservers,starter,objective-first,50,34,16,0,0,0,0.9157,1.0000,9646,9814,0.0923,85,0.4474,0.4495,0.6478,0.5174,335.82,0,3087,2688,2107,2963,555,435,0,482,400,0,0,30029.40,91.56,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.35/0.00;education_culture:1.00/0.87;engineering_bay:0.51/0.57;life_support_habitat:1.00/0.48;medical_bay:1.00/0.42;security:0.35/0.00"
deep_vein_survey,wanderers,cargo,conservative,50,50,0,0,0,0,0.9659,1.0000,3286,10497,0.0158,29,0.6976,0.6990,0.6633,0.5558,278.26,0,2545,2843,2080,0,3282,432,0,1716,1155,0,0,13069.10,96.58,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.53;education_culture:1.00/1.00;engineering_bay:0.74/0.42;life_support_habitat:1.00/0.68;medical_bay:1.00/0.59;security:0.66/0.20"
deep_vein_survey,wanderers,cargo,first-choice,50,14,35,1,0,0,0.8656,0.9945,2875,677,0.0964,58,0.4474,0.4495,0.6100,0.5079,532.80,96,3094,2757,1715,3087,634,432,0,592,892,6,6,12669.90,86.54,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.54/0.38;education_culture:0.43/0.21;engineering_bay:0.51/0.51;life_support_habitat:1.00/0.65;medical_bay:0.42/0.15;security:0.07/0.00"
deep_vein_survey,wanderers,cargo,objective-first,50,31,19,0,0,0,0.9076,1.0000,3286,10019,0.0000,129,0.4474,0.4495,0.5566,0.5472,374.10,0,2959,2760,1966,3002,532,433,0,474,296,0,0,23814.10,90.80,340.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.31/0.00;education_culture:1.00/0.85;engineering_bay:0.52/0.57;life_support_habitat:1.00/0.48;medical_bay:1.00/0.42;security:0.36/0.00"
deep_vein_survey,wanderers,combat,conservative,50,48,2,0,0,0,0.9641,1.0000,2286,10249,0.0158,29,0.6976,0.6990,0.6633,0.5395,285.58,0,2474,2860,2089,0,3323,428,0,1754,1106,0,0,13060.30,96.44,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.73/0.63;education_culture:1.00/0.86;engineering_bay:0.73/0.42;life_support_habitat:1.00/0.60;medical_bay:1.00/0.49;security:0.63/0.00"
deep_vein_survey,wanderers,combat,first-choice,50,15,34,1,0,0,0.8674,0.9959,1875,481,0.0964,73,0.4474,0.4495,0.6100,0.5247,525.10,94,3021,2772,1687,3115,650,426,0,627,904,3,3,12987.06,86.72,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.53/0.43;education_culture:0.42/0.17;engineering_bay:0.51/0.51;life_support_habitat:1.00/0.65;medical_bay:0.42/0.15;security:0.07/0.00"
deep_vein_survey,wanderers,combat,objective-first,50,30,20,0,0,0,0.9104,1.0000,2286,10350,0.0000,90,0.4474,0.4495,0.5366,0.5557,372.52,0,2943,2707,2005,3014,530,435,0,514,246,0,0,24007.10,91.02,340.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.31/0.00;education_culture:1.00/0.85;engineering_bay:0.51/0.57;life_support_habitat:1.00/0.48;medical_bay:1.00/0.42;security:0.36/0.00"
deep_vein_survey,wanderers,fuel,conservative,50,49,1,0,0,0,0.9713,1.0000,6406,10673,0.8526,52,0.6976,0.6990,0.6633,0.5558,257.28,0,2520,2853,2071,0,3205,421,0,1714,1334,0,0,12916.70,97.16,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.63;education_culture:1.00/0.99;engineering_bay:0.69/0.37;life_support_habitat:1.00/0.55;medical_bay:1.00/0.55;security:0.14/0.00"
deep_vein_survey,wanderers,fuel,first-choice,50,17,32,1,0,0,0.8704,0.9933,166,0,0.8125,60,0.4474,0.4490,0.4556,0.4132,501.56,91,2989,2746,1746,3046,649,429,0,638,1013,7,7,12550.48,87.04,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.48/0.41;education_culture:0.51/0.07;engineering_bay:0.49/0.45;life_support_habitat:1.00/0.60;medical_bay:0.32/0.00;security:0.47/0.15"
deep_vein_survey,wanderers,fuel,objective-first,50,26,24,0,0,0,0.9023,1.0000,6406,10803,0.8496,128,0.4473,0.4495,0.6014,0.4730,394.26,0,2961,2720,2050,2957,540,440,0,442,387,0,0,25029.10,90.24,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.31/0.00;education_culture:1.00/0.85;engineering_bay:0.53/0.57;life_support_habitat:1.00/0.48;medical_bay:1.00/0.42;security:0.37/0.00"
deep_vein_survey,wanderers,speed,conservative,50,49,1,0,0,0,0.9671,1.0000,3941,10672,0.2371,0,0.6976,0.6990,0.6568,0.5348,276.46,0,2539,2727,2050,0,3227,449,0,1833,1664,0,0,13126.30,96.68,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.70/0.43;education_culture:1.00/0.95;engineering_bay:0.74/0.47;life_support_habitat:1.00/0.67;medical_bay:1.00/0.52;security:0.57/0.00"
deep_vein_survey,wanderers,speed,first-choice,50,16,33,1,0,0,0.8730,1.0000,978,484,0.0964,59,0.4474,0.4495,0.6100,0.5079,520.58,93,2966,2746,1722,3067,657,434,0,636,1318,7,7,13098.66,87.34,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.50/0.47;education_culture:0.41/0.09;engineering_bay:0.46/0.42;life_support_habitat:1.00/0.60;medical_bay:0.41/0.00;security:0.19/0.00"
deep_vein_survey,wanderers,speed,objective-first,50,25,25,0,0,0,0.9026,1.0000,3941,10575,0.0695,93,0.4474,0.4495,0.6478,0.4432,397.32,0,3076,2644,1982,2973,569,421,0,480,377,0,0,29205.70,90.30,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.31/0.00;education_culture:1.00/0.85;engineering_bay:0.52/0.57;life_support_habitat:1.00/0.48;medical_bay:1.00/0.42;security:0.37/0.00"
deep_vein_survey,wanderers,starter,conservative,50,50,0,0,0,0,0.9675,1.0000,6642,10002,0.5302,53,0.6976,0.6990,0.6512,0.5558,273.48,0,2529,2817,2104,0,3219,421,0,1728,1703,0,0,12995.90,96.72,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.43;education_culture:1.00/0.90;engineering_bay:0.69/0.37;life_support_habitat:1.00/0.59;medical_bay:1.00/0.55;security:0.17/0.00"
deep_vein_survey,wanderers,starter,first-choice,50,18,30,2,0,0,0.8674,0.9965,28,20,0.1086,69,0.4474,0.4490,0.4476,0.5174,504.42,88,2961,2779,1723,3120,591,409,0,622,1387,8,8,12780.44,86.72,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.25/0.00;education_culture:0.36/0.00;engineering_bay:0.45/0.45;life_support_habitat:1.00/0.45;medical_bay:0.41/0.00;security:0.15/0.00"
deep_vein_survey,wanderers,starter,objective-first,50,28,22,0,0,0,0.9053,1.0000,8924,9462,0.0604,123,0.4474,0.4495,0.6478,0.5557,397.24,0,2988,2708,2012,2963,533,436,0,428,399,0,0,29343.10,90.52,340.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.31/0.00;education_culture:1.00/0.85;engineering_bay:0.45/0.57;life_support_habitat:1.00/0.48;medical_bay:1.00/0.42;security:0.37/0.00"
founding_colony,adaptors,cargo,conservative,50,36,14,0,0,0,0.9194,1.0000,3357,10623,0.0000,0,0.4581,0.6290,0.5810,0.5118,379.12,0,3718,3533,3018,0,4200,537,0,2471,1748,0,0,31125.04,91.94,450.84,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.45;education_culture:1.00/0.82;engineering_bay:0.56/0.25;life_support_habitat:1.00/0.48;medical_bay:1.00/0.45;security:0.75/0.15"
founding_colony,adaptors,cargo,first-choice,50,19,29,2,0,0,0.8667,0.9899,70,0,0.0000,0,0.3979,0.4490,0.4226,0.4600,542.58,98,4285,3545,2177,3879,838,567,0,1136,1095,13,13,30461.98,86.64,451.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.49/0.44;education_culture:0.40/0.05;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.24;medical_bay:0.09/0.00;security:0.42/0.00"
